2023/02/28 14:21:20,524,16.2,OK
2023/02/28 14:21:21,524,16.2,OK
2023/02/28 14:21:21,524,16.2,OK
2023/02/28 14:21:22,524,16.2,OK
2023/02/28 14:21:22,523,16.2,OK
2023/02/28 14:21:54,524,16.1,OK
2023/02/28 14:21:54,523,16.2,OK
2023/02/28 14:21:55,524,16.1,OK
2023/02/28 14:21:57,1023,40.0,NG
2023/02/28 14:21:58,523,16.1,OK
